hr,weather_desc,is_member,temp_bin,wind_bin,duration_mean,count
19,sky is clear,Y,"(40.618, 47.703]","[0.0, 12.24)",10.176126984126984,0.644963144963145
19,sky is clear,Y,"(47.703, 54.788]","[0.0, 12.24)",9.901182654402103,1.8697788697788698
19,sky is clear,Y,"(47.703, 54.788]","[12.24, 24.48)",12.065405831363279,0.5196560196560197
19,sky is clear,Y,"(47.703, 54.788]","[24.48, 36.72)",9.139844961240309,0.5282555282555282
19,sky is clear,Y,"(54.788, 61.873]","[0.0, 12.24)",11.403704823323928,6.0958230958230954
19,sky is clear,Y,"(54.788, 61.873]","[12.24, 24.48)",11.94727845254161,6.372235872235872
19,sky is clear,Y,"(54.788, 61.873]","[24.48, 36.72)",11.685575589459084,0.8857493857493858
19,sky is clear,Y,"(61.873, 68.958]","[0.0, 12.24)",11.642264375449665,14.798525798525798
19,sky is clear,Y,"(61.873, 68.958]","[12.24, 24.48)",11.930989948574101,3.5036855036855035
19,sky is clear,Y,"(61.873, 68.958]","[24.48, 36.72)",11.91535388127854,1.434889434889435
19,sky is clear,Y,"(68.958, 76.042]","[0.0, 12.24)",12.563904224595339,30.485257985257984
19,sky is clear,Y,"(68.958, 76.042]","[12.24, 24.48)",12.274226028175415,14.417690417690418
19,sky is clear,Y,"(68.958, 76.042]","[24.48, 36.72)",12.033013888888888,1.4742014742014742
19,sky is clear,Y,"(76.042, 83.127]","[0.0, 12.24)",12.588079678270704,9.775184275184275
19,sky is clear,Y,"(76.042, 83.127]","[12.24, 24.48)",12.719664830119376,4.45945945945946
19,sky is clear,Y,"(76.042, 83.127]","[24.48, 36.72)",11.015888417222559,2.0257985257985256
19,sky is clear,Y,"(83.127, 90.212]","[0.0, 12.24)",12.51975792406827,2.3513513513513513
19,sky is clear,Y,"(83.127, 90.212]","[36.72, 48.96)",12.574557776246268,1.7825552825552826
19,thunderstorm,N,"(68.958, 76.042]","[12.24, 24.48)",15.862962962962964,0.0773955773955774
19,thunderstorm,Y,"(68.958, 76.042]","[12.24, 24.48)",10.063006396588486,0.5761670761670762
19,rain,N,"(68.958, 76.042]","[0.0, 12.24)",20.14441391941392,0.22358722358722358
19,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",11.5161,1.2285012285012284
19,rain,N,"(68.958, 76.042]","[12.24, 24.48)",20.946987951807227,0.20393120393120392
19,rain,N,"(68.958, 76.042]","[24.48, 36.72)",19.908594229588704,0.6670761670761671
19,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",11.803630501822258,1.4606879606879606
19,rain,Y,"(68.958, 76.042]","[24.48, 36.72)",12.259405255878285,0.8882063882063882
20,cloudy,N,"(33.534, 40.618]","[0.0, 12.24)",13.93125,0.009828009828009828
20,cloudy,N,"(33.534, 40.618]","[12.24, 24.48)",14.560227272727273,0.05405405405405406
20,cloudy,N,"(33.534, 40.618]","[24.48, 36.72)",9.915277777777778,0.014742014742014743
20,cloudy,N,"(40.618, 47.703]","[0.0, 12.24)",16.661868686868686,0.08108108108108109
20,cloudy,N,"(40.618, 47.703]","[12.24, 24.48)",13.51797619047619,0.171990171990172
20,cloudy,N,"(40.618, 47.703]","[24.48, 36.72)",15.163768115942029,0.056511056511056514
20,cloudy,N,"(47.703, 54.788]","[0.0, 12.24)",15.736728395061728,0.4643734643734644
20,cloudy,N,"(47.703, 54.788]","[12.24, 24.48)",15.883476599808978,0.42874692874692877
20,cloudy,N,"(47.703, 54.788]","[24.48, 36.72)",15.824074074074074,0.18796068796068796
20,cloudy,N,"(54.788, 61.873]","[0.0, 12.24)",16.217461895294896,0.6179361179361179
20,cloudy,N,"(54.788, 61.873]","[12.24, 24.48)",17.471901172529314,0.9778869778869779
20,cloudy,N,"(54.788, 61.873]","[24.48, 36.72)",18.094029428409733,0.7235872235872236
20,cloudy,N,"(61.873, 68.958]","[0.0, 12.24)",17.570549185274594,2.0356265356265357
20,cloudy,N,"(61.873, 68.958]","[12.24, 24.48)",17.748847707293894,1.7235872235872236
20,cloudy,N,"(61.873, 68.958]","[24.48, 36.72)",18.704711616571892,1.5122850122850122
20,cloudy,N,"(61.873, 68.958]","[48.96, 61.261)",13.940246913580246,0.16584766584766586
20,cloudy,N,"(68.958, 76.042]","[0.0, 12.24)",19.342146618063996,5.055282555282555
20,cloudy,N,"(68.958, 76.042]","[12.24, 24.48)",18.855559930697748,7.7997542997543
20,cloudy,N,"(68.958, 76.042]","[24.48, 36.72)",18.98501427212179,2.5823095823095823
20,cloudy,N,"(68.958, 76.042]","[36.72, 48.96)",16.265591397849462,0.2285012285012285
20,cloudy,N,"(76.042, 83.127]","[0.0, 12.24)",19.49876993387787,4.211302211302211
20,cloudy,N,"(76.042, 83.127]","[12.24, 24.48)",19.41769503920121,11.647420147420148
20,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",19.20367871485944,2.5491400491400493
20,cloudy,N,"(76.042, 83.127]","[36.72, 48.96)",19.684153005464484,0.14987714987714987
20,cloudy,N,"(83.127, 90.212]","[0.0, 12.24)",20.901241134751775,0.6928746928746928
20,cloudy,N,"(83.127, 90.212]","[12.24, 24.48)",18.99561709044468,3.527027027027027
20,cloudy,N,"(83.127, 90.212]","[24.48, 36.72)",18.44419535628503,1.5343980343980343
20,cloudy,Y,"(33.534, 40.618]","[0.0, 12.24)",9.309171075837742,0.2321867321867322
20,cloudy,Y,"(33.534, 40.618]","[12.24, 24.48)",9.067601043024773,0.9422604422604423
20,cloudy,Y,"(33.534, 40.618]","[24.48, 36.72)",9.255363984674329,0.21375921375921375
20,cloudy,Y,"(40.618, 47.703]","[0.0, 12.24)",9.086225596529285,1.1326781326781328
20,cloudy,Y,"(40.618, 47.703]","[12.24, 24.48)",9.484695310306092,2.9164619164619165
20,cloudy,Y,"(40.618, 47.703]","[24.48, 36.72)",9.5585969738652,0.8931203931203932
20,cloudy,Y,"(47.703, 54.788]","[0.0, 12.24)",10.092685553346588,4.943488943488943
20,cloudy,Y,"(47.703, 54.788]","[12.24, 24.48)",10.116510094767202,4.969287469287469
20,cloudy,Y,"(47.703, 54.788]","[24.48, 36.72)",9.929458472288392,2.578624078624079
20,cloudy,Y,"(54.788, 61.873]","[0.0, 12.24)",10.649440966010733,5.493857493857494
20,cloudy,Y,"(54.788, 61.873]","[12.24, 24.48)",10.813727772389266,6.332923832923833
20,cloudy,Y,"(54.788, 61.873]","[24.48, 36.72)",10.620882708585247,5.07985257985258
20,cloudy,Y,"(61.873, 68.958]","[0.0, 12.24)",11.793250833772161,9.331695331695332
20,cloudy,Y,"(61.873, 68.958]","[12.24, 24.48)",11.527550936744149,9.98894348894349
20,cloudy,Y,"(61.873, 68.958]","[24.48, 36.72)",11.909348279083135,5.699017199017199
20,cloudy,Y,"(61.873, 68.958]","[48.96, 61.261)",10.201284875183553,0.5577395577395577
20,cloudy,Y,"(68.958, 76.042]","[0.0, 12.24)",12.479557073805541,17.62162162162162
20,cloudy,Y,"(68.958, 76.042]","[12.24, 24.48)",12.265279416826473,33.31203931203931
20,cloudy,Y,"(68.958, 76.042]","[24.48, 36.72)",12.32008444649163,13.335380835380835
20,cloudy,Y,"(68.958, 76.042]","[36.72, 48.96)",12.192436064152579,0.9447174447174447
20,cloudy,Y,"(76.042, 83.127]","[0.0, 12.24)",12.730082696654934,14.31081081081081
20,cloudy,Y,"(76.042, 83.127]","[12.24, 24.48)",12.700233793378368,38.00859950859951
20,cloudy,Y,"(76.042, 83.127]","[24.48, 36.72)",12.444533826140521,11.300982800982801
20,cloudy,Y,"(76.042, 83.127]","[36.72, 48.96)",12.445698924731182,0.8759213759213759
20,cloudy,Y,"(83.127, 90.212]","[0.0, 12.24)",12.373016701461378,3.5307125307125307
20,cloudy,Y,"(83.127, 90.212]","[12.24, 24.48)",12.722147179443057,14.27886977886978
20,cloudy,Y,"(83.127, 90.212]","[24.48, 36.72)",12.396230591344565,6.197788697788698
20,cloudy,N,"(26.449, 33.534]","[12.24, 24.48)",16.038888888888888,0.0036855036855036856
20,cloudy,N,"(40.618, 47.703]","[0.0, 12.24)",15.648275862068965,0.10687960687960688
20,cloudy,N,"(40.618, 47.703]","[12.24, 24.48)",12.33397435897436,0.03194103194103194
20,cloudy,N,"(40.618, 47.703]","[24.48, 36.72)",12.262745098039215,0.04176904176904177
20,cloudy,N,"(47.703, 54.788]","[0.0, 12.24)",16.078869047619047,0.20638820638820637
20,cloudy,N,"(47.703, 54.788]","[12.24, 24.48)",16.59685534591195,0.3906633906633907
20,cloudy,N,"(47.703, 54.788]","[24.48, 36.72)",17.26269230769231,0.1597051597051597
20,cloudy,N,"(54.788, 61.873]","[0.0, 12.24)",17.781682813060637,1.1412776412776413
20,cloudy,N,"(54.788, 61.873]","[12.24, 24.48)",18.629610829103214,0.24201474201474202
20,cloudy,N,"(54.788, 61.873]","[24.48, 36.72)",18.97843137254902,0.06265356265356266
20,cloudy,N,"(61.873, 68.958]","[0.0, 12.24)",16.528643751665335,1.5368550368550369
20,cloudy,N,"(61.873, 68.958]","[12.24, 24.48)",18.076436150750094,1.1191646191646192
20,cloudy,N,"(61.873, 68.958]","[24.48, 36.72)",17.356915306915308,0.527027027027027
20,cloudy,N,"(68.958, 76.042]","[0.0, 12.24)",18.9629876962927,5.058968058968059
20,cloudy,N,"(68.958, 76.042]","[12.24, 24.48)",19.57179674796748,2.518427518427518
20,cloudy,N,"(68.958, 76.042]","[24.48, 36.72)",18.84987922705314,0.5085995085995086
20,cloudy,N,"(76.042, 83.127]","[0.0, 12.24)",18.90245337338841,3.2714987714987713
20,cloudy,N,"(76.042, 83.127]","[12.24, 24.48)",19.714118226600984,6.2346437346437344
20,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",18.76332994579946,1.2088452088452089
20,cloudy,N,"(83.127, 90.212]","[0.0, 12.24)",19.907535460992907,0.23095823095823095
20,cloudy,N,"(83.127, 90.212]","[12.24, 24.48)",19.112411347517728,0.9815724815724816
20,cloudy,N,"(83.127, 90.212]","[24.48, 36.72)",18.60369707811568,0.6867321867321867
20,cloudy,Y,"(26.449, 33.534]","[12.24, 24.48)",9.50282258064516,0.15233415233415235
20,cloudy,Y,"(40.618, 47.703]","[0.0, 12.24)",9.465038419319429,1.1191646191646192
20,cloudy,Y,"(40.618, 47.703]","[12.24, 24.48)",10.066920473773267,0.48402948402948404
20,cloudy,Y,"(40.618, 47.703]","[24.48, 36.72)",8.66654501216545,0.504914004914005
20,cloudy,Y,"(47.703, 54.788]","[0.0, 12.24)",10.208484848484849,2.0945945945945947
20,cloudy,Y,"(47.703, 54.788]","[12.24, 24.48)",10.19733629300777,2.213759213759214
20,cloudy,Y,"(47.703, 54.788]","[24.48, 36.72)",10.120971128608923,1.5601965601965602
20,cloudy,Y,"(54.788, 61.873]","[0.0, 12.24)",11.29113008419305,3.4533169533169534
20,cloudy,Y,"(54.788, 61.873]","[12.24, 24.48)",11.279400440044006,2.2334152334152333
20,cloudy,Y,"(54.788, 61.873]","[24.48, 36.72)",11.174113475177306,0.5773955773955773
20,cloudy,Y,"(61.873, 68.958]","[0.0, 12.24)",11.634830261881667,6.332923832923833
20,cloudy,Y,"(61.873, 68.958]","[12.24, 24.48)",11.728328494400664,5.923832923832924
20,cloudy,Y,"(61.873, 68.958]","[24.48, 36.72)",11.876893727898754,2.2002457002457003
20,cloudy,Y,"(68.958, 76.042]","[0.0, 12.24)",12.472680762929302,13.246928746928747
20,cloudy,Y,"(68.958, 76.042]","[12.24, 24.48)",12.159999660798482,12.072481572481573
20,cloudy,Y,"(68.958, 76.042]","[24.48, 36.72)",11.71426402286531,2.2923832923832923
20,cloudy,Y,"(76.042, 83.127]","[0.0, 12.24)",12.790030140340964,13.042997542997544
20,cloudy,Y,"(76.042, 83.127]","[12.24, 24.48)",12.412537585910654,19.066339066339065
20,cloudy,Y,"(76.042, 83.127]","[24.48, 36.72)",12.803446028825514,5.341523341523342
20,cloudy,Y,"(83.127, 90.212]","[0.0, 12.24)",12.411592670894997,1.162162162162162
20,cloudy,Y,"(83.127, 90.212]","[12.24, 24.48)",12.757070707070707,3.0405405405405403
20,cloudy,Y,"(83.127, 90.212]","[24.48, 36.72)",12.936941671045718,2.3378378378378377
20,haze,N,"(83.127, 90.212]","[0.0, 12.24)",20.3721978021978,1.6769041769041768
20,haze,N,"(83.127, 90.212]","[12.24, 24.48)",17.90312213039486,0.44594594594594594
20,haze,Y,"(83.127, 90.212]","[0.0, 12.24)",13.066909005628519,2.619164619164619
20,haze,Y,"(83.127, 90.212]","[12.24, 24.48)",11.72820895522388,0.8230958230958231
20,rain,N,"(40.618, 47.703]","[24.48, 36.72)",13.921621621621622,0.045454545454545456
20,rain,N,"(47.703, 54.788]","[12.24, 24.48)",14.145454545454546,0.04054054054054054
20,rain,N,"(47.703, 54.788]","[36.72, 48.96)",14.10925925925926,0.022113022113022112
20,rain,N,"(54.788, 61.873]","[12.24, 24.48)",17.087962962962965,0.022113022113022112
20,rain,N,"(76.042, 83.127]","[0.0, 12.24)",16.46437908496732,0.06265356265356266
20,rain,Y,"(40.618, 47.703]","[24.48, 36.72)",9.877588757396449,0.8304668304668305
20,rain,Y,"(47.703, 54.788]","[12.24, 24.48)",10.350037707390648,0.542997542997543
20,rain,Y,"(47.703, 54.788]","[36.72, 48.96)",9.443661446681581,0.5491400491400491
20,rain,Y,"(54.788, 61.873]","[12.24, 24.48)",11.090801886792454,0.5208845208845209
20,rain,Y,"(76.042, 83.127]","[0.0, 12.24)",11.358365758754864,0.3157248157248157
20,rain,N,"(40.618, 47.703]","[0.0, 12.24)",13.907142857142857,0.0085995085995086
20,rain,N,"(40.618, 47.703]","[24.48, 36.72)",14.388461538461538,0.06388206388206388
20,rain,N,"(47.703, 54.788]","[24.48, 36.72)",15.45,0.14619164619164618
20,rain,N,"(54.788, 61.873]","[0.0, 12.24)",23.1875,0.02457002457002457
20,rain,N,"(54.788, 61.873]","[12.24, 24.48)",15.453385416666666,0.07862407862407862
20,rain,N,"(54.788, 61.873]","[24.48, 36.72)",17.15731364275668,0.29115479115479115
20,rain,N,"(61.873, 68.958]","[0.0, 12.24)",17.16449652777778,0.47174447174447176
20,rain,N,"(61.873, 68.958]","[12.24, 24.48)",21.83367786391042,0.47542997542997545
20,rain,N,"(61.873, 68.958]","[24.48, 36.72)",16.166666666666668,0.011056511056511056
20,rain,N,"(68.958, 76.042]","[0.0, 12.24)",19.968289085545724,0.13882063882063883
20,rain,N,"(68.958, 76.042]","[12.24, 24.48)",18.223991832567638,0.8022113022113022
20,rain,N,"(68.958, 76.042]","[24.48, 36.72)",19.635253569670112,0.8316953316953317
20,rain,N,"(68.958, 76.042]","[36.72, 48.96)",22.148139534883722,0.2641277641277641
20,rain,N,"(76.042, 83.127]","[0.0, 12.24)",18.64735939643347,0.597051597051597
20,rain,Y,"(40.618, 47.703]","[0.0, 12.24)",10.274484536082474,0.47665847665847666
20,rain,Y,"(40.618, 47.703]","[24.48, 36.72)",10.34652600170503,0.9606879606879607
20,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",9.721905515967274,1.5515970515970516
20,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",10.732857142857142,0.601965601965602
20,rain,Y,"(54.788, 61.873]","[12.24, 24.48)",9.527959385834572,0.8267813267813268
20,rain,Y,"(54.788, 61.873]","[24.48, 36.72)",11.475661538461539,1.9963144963144963
20,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",11.676753037622603,2.7972972972972974
20,rain,Y,"(61.873, 68.958]","[12.24, 24.48)",11.591910966340935,1.8857493857493857
20,rain,Y,"(61.873, 68.958]","[24.48, 36.72)",8.928993055555557,0.3538083538083538
20,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",11.962075471698114,1.3022113022113022
20,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",11.699844184752363,3.6793611793611793
20,rain,Y,"(68.958, 76.042]","[24.48, 36.72)",13.958399435924555,2.323095823095823
20,rain,Y,"(68.958, 76.042]","[36.72, 48.96)",11.54431884057971,0.7063882063882064
20,rain,Y,"(76.042, 83.127]","[0.0, 12.24)",12.373669354838709,1.5233415233415233
20,rain,N,"(40.618, 47.703]","[0.0, 12.24)",17.502,0.030712530712530713
20,rain,N,"(40.618, 47.703]","[12.24, 24.48)",16.625641025641027,0.11179361179361179
20,rain,N,"(40.618, 47.703]","[24.48, 36.72)",12.411299435028248,0.07248157248157248
20,rain,N,"(47.703, 54.788]","[0.0, 12.24)",15.180148619957539,0.1928746928746929
20,rain,N,"(47.703, 54.788]","[12.24, 24.48)",15.10919540229885,0.4631449631449631
20,rain,N,"(47.703, 54.788]","[24.48, 36.72)",16.9625,0.02457002457002457
20,rain,N,"(54.788, 61.873]","[0.0, 12.24)",16.459111488398417,0.7235872235872236
20,rain,N,"(54.788, 61.873]","[12.24, 24.48)",14.33047619047619,0.042997542997543
20,rain,N,"(54.788, 61.873]","[24.48, 36.72)",15.16,0.018427518427518427
20,rain,N,"(61.873, 68.958]","[0.0, 12.24)",20.366666666666667,0.36977886977886976
20,rain,N,"(61.873, 68.958]","[12.24, 24.48)",18.736623616236162,0.6658476658476659
20,rain,N,"(61.873, 68.958]","[24.48, 36.72)",18.19712643678161,0.17813267813267813
20,rain,N,"(68.958, 76.042]","[0.0, 12.24)",19.783912803532008,1.484029484029484
20,rain,N,"(68.958, 76.042]","[12.24, 24.48)",16.317510548523206,0.1941031941031941
20,rain,N,"(68.958, 76.042]","[24.48, 36.72)",17.971378708551484,0.7039312039312039
20,rain,N,"(76.042, 83.127]","[0.0, 12.24)",18.368318318318316,0.2727272727272727
20,rain,N,"(76.042, 83.127]","[12.24, 24.48)",21.579186602870816,0.25675675675675674
20,rain,Y,"(40.618, 47.703]","[0.0, 12.24)",8.455128205128206,0.3353808353808354
20,rain,Y,"(40.618, 47.703]","[12.24, 24.48)",9.55218253968254,1.135135135135135
20,rain,Y,"(40.618, 47.703]","[24.48, 36.72)",9.542367750159338,1.285012285012285
20,rain,Y,"(47.703, 54.788]","[0.0, 12.24)",9.50937019969278,1.3329238329238329
20,rain,Y,"(47.703, 54.788]","[12.24, 24.48)",10.020722415123457,4.245700245700245
20,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",10.554136253041362,0.3366093366093366
20,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",10.783756057325498,3.9717444717444716
20,rain,Y,"(54.788, 61.873]","[12.24, 24.48)",9.633999999999999,0.4914004914004914
20,rain,Y,"(54.788, 61.873]","[24.48, 36.72)",8.075414781297134,0.2714987714987715
20,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",11.291439164138861,2.42997542997543
20,rain,Y,"(61.873, 68.958]","[12.24, 24.48)",11.689644684086824,2.961916461916462
20,rain,Y,"(61.873, 68.958]","[24.48, 36.72)",10.708837946943483,1.4201474201474202
20,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",12.714020317674132,7.296068796068796
20,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",10.40038121378469,1.3427518427518428
20,rain,Y,"(68.958, 76.042]","[24.48, 36.72)",12.02148887564561,4.122850122850123
20,rain,Y,"(76.042, 83.127]","[0.0, 12.24)",11.134907223326707,1.2358722358722358
20,rain,Y,"(76.042, 83.127]","[12.24, 24.48)",13.215033833480437,1.3918918918918919
20,snow,N,"(40.618, 47.703]","[0.0, 12.24)",16.333333333333332,0.06511056511056511
20,snow,Y,"(40.618, 47.703]","[0.0, 12.24)",9.739782756279702,0.6031941031941032
20,mist,N,"(40.618, 47.703]","[12.24, 24.48)",13.57683615819209,0.07248157248157248
20,mist,N,"(40.618, 47.703]","[24.48, 36.72)",14.079166666666667,0.009828009828009828
20,mist,N,"(47.703, 54.788]","[0.0, 12.24)",11.528472222222224,0.029484029484029485
20,mist,N,"(47.703, 54.788]","[12.24, 24.48)",12.583333333333334,0.004914004914004914
20,mist,N,"(47.703, 54.788]","[24.48, 36.72)",10.766666666666667,0.006142506142506142
20,mist,N,"(54.788, 61.873]","[0.0, 12.24)",14.269607843137255,0.04176904176904177
20,mist,N,"(54.788, 61.873]","[12.24, 24.48)",16.476724137931036,0.21375921375921375
20,mist,N,"(61.873, 68.958]","[0.0, 12.24)",17.308673469387756,0.48157248157248156
20,mist,N,"(61.873, 68.958]","[12.24, 24.48)",17.196128608923882,0.31203931203931207
20,mist,N,"(61.873, 68.958]","[24.48, 36.72)",12.768956743002544,0.16093366093366093
20,mist,N,"(68.958, 76.042]","[0.0, 12.24)",17.416564885496186,0.8046683046683046
20,mist,N,"(68.958, 76.042]","[12.24, 24.48)",17.48116942909761,0.44471744471744473
20,mist,N,"(68.958, 76.042]","[24.48, 36.72)",19.42856855649377,1.0184275184275184
20,mist,N,"(76.042, 83.127]","[0.0, 12.24)",17.238763197586724,0.2714987714987715
20,mist,N,"(76.042, 83.127]","[12.24, 24.48)",16.653311258278148,0.1855036855036855
20,mist,Y,"(40.618, 47.703]","[12.24, 24.48)",9.70154132791328,1.2088452088452089
20,mist,Y,"(40.618, 47.703]","[24.48, 36.72)",8.113378684807255,0.18058968058968058
20,mist,Y,"(47.703, 54.788]","[0.0, 12.24)",10.023316062176166,0.4742014742014742
20,mist,Y,"(47.703, 54.788]","[12.24, 24.48)",9.290613026819923,0.10687960687960688
20,mist,Y,"(47.703, 54.788]","[24.48, 36.72)",9.568873668188736,0.269041769041769
20,mist,Y,"(54.788, 61.873]","[0.0, 12.24)",10.27060327198364,0.4004914004914005
20,mist,Y,"(54.788, 61.873]","[12.24, 24.48)",9.814805327868852,2.398034398034398
20,mist,Y,"(61.873, 68.958]","[0.0, 12.24)",11.900536013400336,2.444717444717445
20,mist,Y,"(61.873, 68.958]","[12.24, 24.48)",10.72115107913669,2.5614250614250613
20,mist,Y,"(61.873, 68.958]","[24.48, 36.72)",10.119910240718074,1.0036855036855037
20,mist,Y,"(68.958, 76.042]","[0.0, 12.24)",11.530090062740335,4.046683046683047
20,mist,Y,"(68.958, 76.042]","[12.24, 24.48)",11.485293695246302,2.8513513513513513
20,mist,Y,"(68.958, 76.042]","[24.48, 36.72)",12.824442407577147,2.6805896805896805
20,mist,Y,"(76.042, 83.127]","[0.0, 12.24)",11.440610588452314,2.2199017199017197
20,mist,Y,"(76.042, 83.127]","[12.24, 24.48)",11.94125551544324,1.020884520884521
20,rain,N,"(33.534, 40.618]","[24.48, 36.72)",12.822222222222223,0.007371007371007371
20,rain,N,"(40.618, 47.703]","[0.0, 12.24)",14.388541666666667,0.019656019656019656
20,rain,N,"(40.618, 47.703]","[12.24, 24.48)",13.908333333333333,0.002457002457002457
20,rain,N,"(40.618, 47.703]","[24.48, 36.72)",9.008333333333333,0.0171990171990172
20,rain,N,"(40.618, 47.703]","[36.72, 48.96)",21.583333333333332,0.002457002457002457
20,rain,N,"(47.703, 54.788]","[0.0, 12.24)",8.68,0.006142506142506142
20,rain,N,"(47.703, 54.788]","[24.48, 36.72)",14.053030303030303,0.05405405405405406
20,rain,N,"(54.788, 61.873]","[0.0, 12.24)",15.715227817745804,0.17076167076167076
20,rain,N,"(54.788, 61.873]","[12.24, 24.48)",18.458130081300812,0.3525798525798526
20,rain,N,"(61.873, 68.958]","[0.0, 12.24)",17.543157894736844,0.1167076167076167
20,rain,N,"(61.873, 68.958]","[12.24, 24.48)",17.075098039215685,0.10442260442260443
20,rain,N,"(61.873, 68.958]","[36.72, 48.96)",15.116666666666667,0.07248157248157248
20,rain,N,"(68.958, 76.042]","[0.0, 12.24)",15.438607594936709,0.09705159705159705
20,rain,N,"(68.958, 76.042]","[12.24, 24.48)",18.09023224043716,0.29975429975429974
20,rain,N,"(68.958, 76.042]","[24.48, 36.72)",20.05264423076923,0.25552825552825553
20,rain,N,"(76.042, 83.127]","[0.0, 12.24)",18.417450980392157,0.20884520884520885
20,rain,Y,"(33.534, 40.618]","[24.48, 36.72)",9.26438492063492,0.41277641277641275
20,rain,Y,"(40.618, 47.703]","[0.0, 12.24)",9.30297845373891,0.3230958230958231
20,rain,Y,"(40.618, 47.703]","[12.24, 24.48)",7.915168539325843,0.10933660933660934
20,rain,Y,"(40.618, 47.703]","[24.48, 36.72)",8.9331,0.6142506142506142
20,rain,Y,"(40.618, 47.703]","[36.72, 48.96)",8.737448559670781,0.2985257985257985
20,rain,Y,"(47.703, 54.788]","[0.0, 12.24)",8.72495183044316,0.21253071253071254
20,rain,Y,"(47.703, 54.788]","[24.48, 36.72)",10.22203760947965,1.5896805896805897
20,rain,Y,"(54.788, 61.873]","[0.0, 12.24)",11.631727158948685,0.9815724815724816
20,rain,Y,"(54.788, 61.873]","[12.24, 24.48)",11.456456241032999,2.5687960687960687
20,rain,Y,"(61.873, 68.958]","[0.0, 12.24)",11.219311502938707,0.9754299754299754
20,rain,Y,"(61.873, 68.958]","[12.24, 24.48)",10.755917159763312,0.4152334152334152
20,rain,Y,"(61.873, 68.958]","[36.72, 48.96)",10.911587301587302,0.644963144963145
20,rain,Y,"(68.958, 76.042]","[0.0, 12.24)",11.673678352810239,0.7358722358722358
20,rain,Y,"(68.958, 76.042]","[12.24, 24.48)",11.960027210884354,1.5049140049140048
20,rain,Y,"(68.958, 76.042]","[24.48, 36.72)",11.493928847641145,0.5294840294840295
20,rain,Y,"(76.042, 83.127]","[0.0, 12.24)",12.703381642512078,1.0171990171990173
20,cloudy,N,"(33.534, 40.618]","[12.24, 24.48)",11.5625,0.004914004914004914
20,cloudy,N,"(33.534, 40.618]","[24.48, 36.72)",15.89375,0.03931203931203931
20,cloudy,N,"(33.534, 40.618]","[36.72, 48.96)",13.935925925925925,0.05528255528255528
20,cloudy,N,"(40.618, 47.703]","[0.0, 12.24)",17.308119658119658,0.3353808353808354
20,cloudy,N,"(40.618, 47.703]","[12.24, 24.48)",15.917907801418439,0.23095823095823095
20,cloudy,N,"(40.618, 47.703]","[24.48, 36.72)",17.274691358024693,0.033169533169533166
20,cloudy,N,"(40.618, 47.703]","[36.72, 48.96)",16.794827586206896,0.03562653562653563
20,cloudy,N,"(47.703, 54.788]","[0.0, 12.24)",18.100620280474647,0.7592137592137592
20,cloudy,N,"(47.703, 54.788]","[12.24, 24.48)",16.541156462585032,0.24078624078624078
20,cloudy,N,"(47.703, 54.788]","[24.48, 36.72)",19.063169642857144,0.2751842751842752
20,cloudy,N,"(54.788, 61.873]","[0.0, 12.24)",18.749737827715357,0.5466830466830467
20,cloudy,N,"(54.788, 61.873]","[12.24, 24.48)",21.21470319634703,0.4484029484029484
20,cloudy,N,"(54.788, 61.873]","[24.48, 36.72)",17.478205128205126,0.03194103194103194
20,cloudy,N,"(61.873, 68.958]","[0.0, 12.24)",15.830042918454934,0.28624078624078625
20,cloudy,N,"(61.873, 68.958]","[12.24, 24.48)",17.144955097728474,0.7751842751842751
20,cloudy,N,"(61.873, 68.958]","[24.48, 36.72)",18.520809792843693,0.4348894348894349
20,cloudy,N,"(68.958, 76.042]","[0.0, 12.24)",19.092248062015507,2.06019656019656
20,cloudy,N,"(68.958, 76.042]","[12.24, 24.48)",18.33907395767861,1.9545454545454546
20,cloudy,N,"(68.958, 76.042]","[24.48, 36.72)",18.993836477987422,0.32555282555282555
20,cloudy,N,"(76.042, 83.127]","[0.0, 12.24)",20.240729613733905,2.8624078624078626
20,cloudy,N,"(76.042, 83.127]","[12.24, 24.48)",19.695298215063126,2.821867321867322
20,cloudy,N,"(76.042, 83.127]","[24.48, 36.72)",19.748547008547007,0.47911547911547914
20,cloudy,N,"(83.127, 90.212]","[0.0, 12.24)",19.06490807354117,0.5122850122850123
20,cloudy,N,"(83.127, 90.212]","[12.24, 24.48)",17.59908020603385,0.5565110565110565
20,cloudy,N,"(83.127, 90.212]","[24.48, 36.72)",19.818707482993197,0.36117936117936117
